74981 50
essentially	-0.320	1.350	2.334	0.731	0.494	-0.869	-0.561	-1.952	1.830	0.176	1.600	0.505	1.121	0.672	0.572	-0.164	-0.127	0.924	0.227	0.188	-0.947	0.906	-1.428	2.662	0.329	-4.810	1.012	1.148	-1.057	0.460	1.155	1.443	0.368	1.381	-2.221	-0.359	-2.203	-1.400	0.619	0.199	-0.970	-1.336	1.365	-0.443	-0.421	0.427	2.240	-1.527	1.720	-0.816
sub	1.945	-0.088	2.512	2.395	-1.298	1.372	-4.519	-1.906	-0.876	0.381	-0.354	0.245	2.889	3.000	-1.862	2.158	-2.290	-2.319	-4.913	2.322	-0.060	0.669	-2.879	0.884	-0.719	-3.467	1.394	-2.800	-0.902	2.669	2.311	-2.497	0.234	2.268	-2.207	1.785	1.615	0.072	0.499	-0.708	-1.272	1.168	0.910	0.796	-0.350	-1.726	2.803	1.766	-2.007	0.861
publishing	2.983	-0.226	1.175	-0.339	-2.584	1.671	-1.471	2.805	-0.111	7.458	3.003	-3.283	2.235	1.499	3.696	-2.984	1.207	0.441	-0.589	-0.250	-2.905	0.463	-2.868	1.938	-2.509	-0.393	-2.104	0.858	-1.286	-3.436	1.934	-3.236	-0.827	-1.074	-1.534	0.132	-0.052	0.032	0.034	-4.722	-2.767	-3.601	-0.692	3.346	2.285	0.012	-3.583	-3.689	0.617	5.620
honor	-0.173	-3.525	-0.707	1.316	1.855	3.149	-1.571	-2.444	2.587	0.465	-0.601	0.266	-1.536	-5.362	-1.345	-3.869	4.842	-0.613	3.436	-3.532	0.475	2.416	0.290	-0.161	-2.797	2.519	0.096	-0.055	-2.573	-2.821	-2.506	-0.725	3.260	-3.251	0.427	1.466	1.503	1.709	-2.641	5.011	-2.063	-0.185	-3.719	-2.469	3.490	4.352	-1.117	1.739	-2.380	0.462
enter	-1.542	0.888	-1.111	-1.157	-2.135	1.026	1.190	0.720	2.513	-6.662	-1.145	-0.063	-1.084	-1.364	-0.376	-3.600	-0.149	-0.754	-0.190	1.493	-1.980	2.386	-1.691	-1.920	-0.448	-0.054	0.581	-1.128	0.710	-0.302	-2.019	-0.306	-0.551	2.941	3.382	-3.080	-4.640	1.770	-2.226	2.839	-1.779	-2.798	1.195	-0.949	0.401	0.037	-0.244	-2.857	-4.595	-0.388
hollywood	4.241	1.762	1.318	-0.964	-0.099	0.659	4.613	2.067	-2.807	1.576	2.266	-0.960	-3.207	-2.457	1.271	-2.213	4.001	2.895	-3.417	0.681	0.732	-0.588	-3.821	-3.918	-0.745	0.200	0.380	1.832	-3.177	-2.874	2.819	3.345	1.057	-6.499	2.014	1.355	4.947	0.681	0.645	5.226	-1.553	-0.562	2.634	-3.561	0.006	0.217	-1.163	-0.126	-4.272	-1.901
straight	1.530	2.409	0.906	2.056	0.182	-1.137	1.153	-2.351	2.590	-2.716	-4.461	-0.991	1.103	-0.434	-2.269	-2.796	-2.820	3.135	-1.327	4.583	-2.336	-0.592	-3.361	-0.772	1.272	-3.304	0.532	1.106	3.138	-5.928	1.046	1.718	-1.457	1.048	1.270	0.659	3.836	1.598	2.788	-0.482	-1.076	0.362	1.831	-3.707	-0.046	-2.721	-0.249	1.178	1.107	-1.374
vol	3.086	-3.478	4.848	-2.742	-0.920	1.129	0.625	0.345	-5.241	6.829	5.238	-0.613	4.724	4.489	-1.988	-1.031	1.333	-2.463	3.547	-1.383	-3.025	-0.121	0.420	0.077	-3.559	3.497	-1.729	6.096	-0.212	-2.727	-0.113	-2.623	-2.568	1.215	-0.995	5.089	-1.337	-2.420	0.549	-7.649	-1.770	-1.001	-4.651	0.174	3.107	-3.039	-6.502	-1.340	1.227	-0.942
continental	1.331	-0.700	-3.419	1.152	-0.546	-0.833	-1.144	-2.051	2.892	-1.768	0.182	-0.661	3.828	-1.966	-0.894	3.575	-0.724	-4.251	-3.689	-3.656	-1.690	0.332	-3.977	3.412	2.064	0.599	0.159	-0.658	2.707	-0.901	2.515	-1.348	-0.966	-1.428	-2.281	3.201	1.087	-1.529	-2.770	1.654	-0.408	5.285	-0.592	0.078	4.576	-3.949	0.432	-1.759	-0.748	-0.169
severe	-0.594	-1.706	0.050	-0.836	-1.401	-7.352	1.932	0.685	-1.026	-3.274	-0.492	2.296	-2.796	1.109	-4.838	4.152	-1.615	-0.907	1.375	-1.181	-1.931	-4.950	1.625	1.176	0.607	0.734	-0.880	0.464	0.401	5.754	1.061	1.584	2.426	1.913	3.960	0.057	0.928	-2.791	3.434	-1.043	3.162	1.796	1.183	0.751	3.050	-1.650	1.433	0.938	-1.250	-1.179
portion	0.441	3.163	1.209	-0.086	-1.002	0.854	-0.992	0.667	3.575	-1.126	0.570	2.567	-1.835	-3.196	-1.053	1.574	2.019	-4.333	-1.347	2.022	-0.872	-0.694	-2.799	2.346	1.200	-3.110	-0.579	-4.079	-0.392	0.719	-0.400	3.904	-1.188	1.238	-0.081	-1.606	0.668	-2.096	-1.045	1.298	0.691	2.273	-0.053	-0.293	-2.639	2.819	-1.623	-0.151	-1.233	2.508
viewed	0.604	-1.356	-1.024	-1.396	0.585	-1.911	-1.249	2.288	-1.518	-1.454	0.787	-0.509	-0.401	-0.472	0.294	1.467	-2.863	-1.310	2.877	2.936	2.517	5.224	3.276	2.050	0.594	-7.083	-1.073	0.493	-2.305	-1.073	1.739	-1.816	1.203	1.480	0.630	-2.590	0.241	1.752	1.902	3.243	-1.320	-0.200	1.093	1.061	0.648	-1.407	0.578	-0.860	-0.564	-1.660
societies	4.321	-0.386	0.754	-2.068	-1.300	-0.753	-4.050	-0.918	1.087	-1.758	4.430	-0.698	4.454	-0.660	0.563	-1.026	-5.470	-0.499	-0.254	-0.286	-2.757	-0.959	-1.772	4.686	1.839	-5.236	0.305	2.485	-3.640	4.571	-1.517	-7.014	1.196	-3.885	-0.627	-0.199	1.714	1.442	-1.292	-0.728	2.437	-0.397	-2.847	0.208	-1.417	0.907	2.648	3.403	0.140	3.163
authorities	-1.761	-1.196	-3.453	-2.058	-0.822	-1.399	-1.964	0.648	3.171	-0.117	5.537	-0.592	0.888	-5.287	-1.417	1.594	-1.680	-2.681	-0.232	-0.807	0.145	-0.776	1.112	0.461	2.719	3.973	2.343	0.534	-3.284	4.116	-0.748	-1.097	-0.770	-2.250	1.688	-1.147	-0.931	-0.558	0.665	-1.972	2.063	-3.640	-0.320	-0.343	-3.958	-0.888	6.281	-1.041	-1.471	1.496
clock	-2.828	3.741	0.173	1.560	1.493	2.301	-1.571	5.085	1.121	0.371	-2.985	5.836	-4.626	1.429	0.474	-4.261	2.190	2.407	-1.002	-0.619	2.051	-2.272	-0.002	-1.568	-1.047	-2.905	1.211	6.282	4.898	-0.640	-2.518	2.137	0.663	5.049	2.015	4.588	0.750	4.573	1.438	-2.424	3.356	-2.220	3.933	2.136	-0.658	0.586	0.476	-1.289	6.647	-1.210
offers	4.026	2.721	1.888	-1.984	1.013	1.578	-2.231	2.317	-1.078	-2.983	-0.274	-3.332	-3.362	4.090	4.452	1.324	-1.570	-5.196	0.192	-1.288	-0.497	0.678	2.037	0.054	-2.066	1.729	1.397	0.128	-1.091	-4.696	-3.406	-0.815	-1.550	-0.466	1.437	-3.643	1.507	-1.184	1.070	1.549	-1.874	-2.410	0.716	1.798	1.416	2.843	-2.591	-0.773	-4.480	2.526
rail	3.059	1.930	-0.414	1.656	3.886	-2.197	-6.143	5.428	4.184	-1.235	-2.093	2.935	4.241	-3.338	4.667	-1.749	-0.275	-3.490	-5.041	1.926	-4.499	-5.968	-0.429	-1.545	0.922	1.929	1.247	-2.725	-0.003	-2.901	3.034	-1.379	-4.919	4.440	4.120	5.471	1.853	-1.399	0.016	-0.597	-0.602	0.937	4.996	2.920	0.247	-0.139	4.690	-1.011	-3.360	0.942
turkey	2.647	-0.423	-2.192	-2.076	0.685	-0.472	1.022	0.714	-3.031	0.185	2.614	-0.935	1.904	-4.844	-1.379	0.309	3.831	-2.085	-2.778	0.487	-0.298	-0.135	0.890	-3.535	4.634	1.537	-2.134	-2.405	0.662	2.201	-2.968	0.295	-3.927	0.332	-0.074	-4.078	0.064	-5.008	-2.863	-2.361	0.427	0.415	-2.412	-1.829	0.512	0.330	0.540	4.594	-0.586	-4.827
prayer	-1.479	-2.061	-1.957	0.672	1.349	2.737	-3.098	-0.026	1.051	1.749	-1.784	0.854	-1.183	-3.671	0.643	0.019	-4.071	-4.054	-0.256	-0.684	2.367	-1.335	1.483	3.212	-1.107	0.164	-0.742	5.535	-2.462	-0.789	-5.387	1.164	-1.089	1.420	2.170	-0.197	-4.017	3.849	4.251	-6.282	1.448	-2.112	2.952	-6.595	-0.640	8.064	-2.327	-2.445	-1.738	1.421
thinking	-1.502	0.270	2.626	0.687	-0.589	-1.990	3.847	3.666	-1.510	-1.683	2.563	-3.145	-0.251	1.612	0.777	-2.189	-2.103	1.648	1.327	-1.243	-0.871	5.003	-0.562	1.621	-1.297	-2.702	1.545	2.914	1.588	-2.110	-3.891	-1.825	0.894	-0.890	-2.222	-1.808	-0.126	1.066	2.697	-3.060	2.050	2.505	2.261	-0.780	0.254	0.433	1.864	0.007	0.621	0.150
apart	-0.635	-0.276	0.315	0.244	-0.928	0.249	-1.233	-0.791	3.303	-2.709	1.900	-0.476	0.694	1.737	-0.560	0.143	-1.438	0.776	-1.683	1.319	-0.600	0.365	-3.882	0.887	1.666	-3.334	0.116	-0.826	2.794	0.689	1.320	2.248	-1.116	-1.495	1.446	-0.881	-0.385	-0.309	2.262	-2.304	-1.099	-2.010	1.294	-0.961	1.870	1.611	1.574	1.022	0.715	-2.466
demand	2.685	5.237	-3.476	-0.959	-0.829	-1.465	2.420	3.742	3.701	-0.816	1.631	1.451	0.736	2.179	2.634	1.208	-0.408	-1.122	2.903	-1.734	-2.211	-3.735	0.353	-2.280	-0.470	-2.185	-0.008	3.516	1.593	0.220	-0.821	0.840	2.660	0.808	0.098	-1.984	0.572	-2.665	1.132	0.289	2.228	-1.215	0.979	-0.020	-1.546	-0.973	4.509	-2.256	-0.651	3.060
edge	4.243	3.716	1.792	1.616	0.397	-1.798	-0.102	2.384	3.461	-2.692	-1.036	1.146	-1.490	-0.552	-0.853	-1.982	-0.931	0.633	-2.967	3.765	0.493	-3.089	0.111	2.212	0.683	-5.034	-1.102	-1.132	2.754	-1.766	0.077	2.723	-2.704	0.605	-0.105	-0.664	3.115	-1.890	0.330	-0.013	-0.190	2.298	1.608	-1.209	-1.497	-1.621	-3.535	1.917	-0.705	-2.421
pakistan	5.065	-0.490	-3.852	4.181	-2.142	-0.871	-3.119	5.379	-4.881	-0.223	1.074	1.033	-0.351	-3.769	-2.854	3.504	-0.157	-0.254	-4.049	4.113	1.823	-0.858	0.818	-3.927	3.414	0.522	1.795	-3.183	-1.234	4.087	-1.900	0.663	-3.783	0.638	-1.276	-1.261	-0.018	-2.399	-3.320	-1.033	6.336	-1.471	0.914	1.483	0.363	-1.739	-1.702	2.747	1.431	-2.065
fought	1.540	-8.759	-8.133	1.582	1.604	-1.403	-1.212	-2.293	-3.006	-4.488	-0.803	-3.784	-3.530	-2.147	-2.505	1.218	0.615	1.502	3.232	0.350	-4.825	5.196	0.415	-1.372	2.699	-4.253	1.125	-1.633	-0.988	3.567	3.302	-0.787	-2.920	0.628	4.404	0.710	2.074	1.579	-1.271	-2.326	1.002	-0.966	-0.495	2.025	1.938	-1.004	-3.286	0.376	-0.527	0.908
directory	2.572	-0.955	5.136	4.491	-3.966	1.294	-5.700	2.080	0.408	1.579	2.652	-5.844	3.111	-2.210	-0.090	-0.934	-3.515	-3.015	-6.810	3.542	-1.027	-1.920	1.792	1.353	-4.085	2.224	0.777	-4.717	3.689	-2.153	-4.554	-1.615	-3.367	0.540	-4.552	-5.862	2.982	-2.456	0.766	3.099	-9.746	-1.823	-2.407	5.609	-1.389	-0.194	-6.224	0.282	-2.698	2.168
harvard	1.594	1.386	-0.657	2.438	1.213	-1.284	-1.155	0.183	-1.755	1.125	2.671	-1.289	-0.123	-0.274	-0.144	1.700	5.313	2.246	-0.114	4.035	2.273	-1.156	-4.048	1.944	-1.836	2.604	0.705	3.261	1.767	-1.391	-1.420	-6.892	0.889	-2.995	-2.933	5.974	2.779	1.570	1.527	-0.960	-0.717	0.376	-0.141	-0.280	5.790	2.982	-2.858	-2.688	0.134	4.728
&pound;	-1.632	5.230	-5.989	-5.299	-2.100	1.775	-2.550	2.930	4.544	-1.031	-5.128	0.070	-2.133	3.433	6.102	8.568	2.819	1.142	1.155	-3.805	1.823	-2.921	-0.376	1.704	-3.844	2.453	7.851	0.653	5.434	-2.025	-2.687	5.620	-1.685	4.573	3.120	-1.541	5.757	3.725	2.853	0.348	3.318	0.692	0.659	-2.777	-5.757	2.680	-3.413	0.932	1.784	3.795
opinion	-1.639	-1.063	-1.559	-1.531	-0.169	0.176	1.608	1.793	1.898	3.301	3.226	-5.071	-3.580	-3.415	-0.035	1.596	-3.053	-3.768	4.189	0.518	-1.413	-0.178	-0.240	2.703	1.658	0.799	2.496	1.940	-0.978	-0.097	-1.376	-0.644	-1.030	-0.774	-4.530	-3.436	-0.079	0.297	4.329	-0.604	2.789	1.323	-0.868	-0.973	-0.269	-0.773	3.229	-4.042	2.318	-0.589
captured	-2.765	-4.476	-5.009	1.554	-2.097	-3.173	-0.622	1.994	0.900	0.319	-1.740	0.237	-1.789	-0.964	-4.655	0.726	3.095	3.596	-0.040	-0.310	-2.537	3.775	1.440	-3.271	1.264	-1.554	-0.079	-5.089	0.371	1.762	2.931	3.566	-4.979	1.020	3.460	1.836	-2.367	0.663	-3.111	-0.751	0.443	-4.151	-0.405	2.304	-2.418	-2.310	-1.522	-3.375	-1.729	1.146
younger	0.336	-2.073	-4.035	-1.212	2.317	0.179	3.765	-3.553	-1.565	-0.378	-0.964	2.563	-1.928	3.636	1.867	1.191	-1.396	2.517	-3.774	1.319	0.144	-0.846	-0.284	-1.494	-5.560	-1.802	-0.632	-2.011	1.771	-0.984	3.270	-0.753	2.682	-5.614	1.977	1.961	-2.053	1.141	4.344	3.581	4.374	-0.165	-2.080	-1.788	3.191	2.688	0.429	-0.210	2.363	1.965
turkish	0.417	-1.568	-4.189	0.060	0.456	-0.768	0.751	-1.875	-3.181	1.445	3.221	0.122	-0.263	-2.563	-0.983	1.234	5.434	-2.836	-4.008	1.629	-1.693	2.327	1.456	-4.395	3.264	3.357	-3.470	-0.434	-0.738	6.843	-4.187	2.366	-2.238	0.064	-1.268	-0.388	-0.861	-4.315	-2.916	-1.789	-4.416	0.114	0.132	-1.198	-3.268	-1.622	0.615	1.745	1.445	-2.689
eu	3.164	1.283	-3.392	-5.495	-0.354	4.393	-0.124	0.586	2.079	-4.397	3.206	2.338	4.015	-1.003	1.881	2.672	-1.902	-5.470	-1.837	1.612	0.662	-7.707	-1.091	1.165	3.097	2.169	-0.291	2.211	-0.255	-0.343	-1.884	-1.278	-3.421	3.276	-3.576	-5.037	-1.461	4.023	-4.339	1.941	1.179	-1.242	-2.946	2.795	1.459	-2.989	1.806	1.601	4.788	-2.802
items	1.216	4.517	1.707	-2.578	-2.928	1.982	-3.151	-4.672	1.010	3.045	-2.517	-1.578	-2.772	2.066	-1.138	-0.706	-2.718	1.324	-1.175	-2.879	-1.973	-1.963	2.470	1.015	1.534	-3.424	-0.304	-0.372	3.380	1.127	-5.166	4.908	3.317	0.781	3.763	-2.941	3.965	0.149	-3.411	-2.329	-2.434	-3.528	-0.104	1.582	-4.086	2.378	4.411	-0.303	-2.308	2.789
bear	3.166	-3.195	4.846	-3.431	0.029	-0.313	0.059	-2.814	3.302	0.066	-3.425	-1.575	-1.829	-0.331	0.197	0.206	-2.497	-0.904	3.998	2.216	-1.655	3.326	-2.412	-0.434	3.643	1.464	-2.670	-1.990	2.493	0.858	-3.144	-0.235	0.445	-3.787	1.748	-0.211	-0.364	-0.910	-1.875	1.984	2.383	3.001	-1.581	-1.654	-0.715	0.896	-2.131	-0.415	-1.091	0.058
depression	0.075	-0.021	0.606	-3.750	-1.520	-6.285	5.470	4.313	-3.976	-1.066	0.245	0.407	-0.917	-0.937	-1.729	-0.364	-0.368	-4.729	1.961	-0.319	-0.667	-6.035	-3.487	0.369	-0.122	-0.969	-0.406	1.645	-0.061	1.207	-1.333	-0.769	1.104	0.371	1.281	2.494	4.428	-2.482	3.326	-1.902	6.732	5.222	4.385	-1.054	3.732	-3.042	2.020	3.930	-2.324	3.740
obtained	-2.376	3.103	-3.453	-3.534	-0.646	-1.397	-3.585	0.283	0.480	-1.416	1.786	-1.567	-0.750	1.974	-2.907	1.648	1.756	-0.874	3.470	-0.584	2.738	2.590	0.907	-2.114	-2.174	-0.525	-0.331	-1.021	1.342	0.318	3.367	-0.399	0.088	2.981	-1.192	-1.141	-1.408	0.231	0.081	2.658	-0.643	-0.901	0.080	2.255	0.652	1.417	-1.513	-2.939	-3.270	1.762
wrong	-2.430	1.849	0.538	0.739	-2.224	-2.789	3.348	1.816	0.298	-2.579	-0.823	-2.463	-2.102	-0.496	-0.634	3.641	-2.761	4.546	5.444	2.231	0.675	3.432	-2.102	1.247	1.180	0.556	1.653	1.662	2.367	-3.970	-1.557	1.052	0.090	0.648	-0.720	-3.470	-0.101	0.408	3.229	-1.933	1.052	-0.889	0.998	-2.089	-0.465	-0.859	4.941	2.187	3.808	-0.864
html	-0.403	-2.138	2.127	2.291	2.987	3.864	-1.819	-2.666	-0.886	3.215	-0.204	-4.378	3.691	2.872	1.139	1.420	-6.075	-0.927	-1.287	0.281	4.595	0.978	2.786	3.158	-2.734	3.000	-4.542	-5.475	2.156	-1.841	0.384	0.968	-0.618	3.337	-2.295	-0.488	2.923	0.046	-1.664	-1.722	-0.348	-1.390	-6.234	0.984	2.489	-3.002	-1.511	-4.373	2.680	1.603
gay	4.460	-2.529	0.020	-1.567	-1.723	0.357	0.752	0.164	-5.346	-2.287	-0.029	-3.143	-1.288	-5.693	2.063	-0.688	-0.962	2.245	0.833	4.051	3.969	-0.877	1.846	3.329	-0.761	2.352	-0.386	2.689	-2.744	0.763	2.660	-6.108	-0.262	-3.918	2.918	1.188	2.547	4.217	1.430	4.113	-5.796	-3.992	-1.027	-5.273	3.113	0.756	3.494	0.849	3.836	-0.247
significantly	1.799	3.212	1.171	-3.019	1.404	-0.653	2.351	-0.365	2.989	0.111	1.267	1.397	0.154	2.721	1.348	1.073	-2.230	-2.106	-2.802	-1.877	-2.464	-5.444	-2.106	-0.577	0.436	-3.635	2.047	-0.407	-0.836	4.884	1.034	0.733	1.553	0.893	-0.508	0.024	1.015	-2.439	1.541	1.616	3.565	-0.162	-0.107	-1.439	-0.670	-1.596	0.648	-3.422	2.638	-1.022
studio	2.910	1.515	1.027	-2.553	0.840	2.481	5.064	2.958	-0.443	2.465	2.072	-0.307	-0.842	1.593	0.664	-2.942	4.440	5.422	-5.190	-0.653	2.437	-1.438	-4.222	0.662	0.441	1.501	0.658	-0.971	-1.167	-0.392	3.966	5.041	0.893	-0.732	-0.294	0.585	0.254	2.208	-0.972	2.720	1.509	-6.385	4.870	-0.005	-2.772	0.154	-1.566	-0.784	-4.343	0.801
del	-1.152	-0.799	4.674	-0.591	0.749	1.113	-2.630	-3.752	0.466	1.831	2.574	-6.232	2.527	1.154	-2.551	-0.672	8.661	3.027	-0.524	-1.773	-5.465	2.632	2.849	-0.994	-1.553	4.139	-6.418	1.181	-4.446	-2.768	-1.271	0.283	-4.500	0.303	-1.494	1.934	-0.793	-1.535	-0.088	3.204	0.925	0.584	-1.950	2.051	-0.523	-0.236	-2.137	2.874	-3.678	-2.245
colonies	4.311	-0.090	-5.603	-2.799	-3.425	-0.477	-4.209	-1.137	1.423	-1.835	1.559	-0.694	0.428	-6.972	0.001	1.416	-3.081	0.589	-1.617	-3.933	-2.053	0.378	-3.069	-0.602	0.782	-4.867	-1.991	-3.925	-1.689	2.205	2.589	-1.297	-3.742	-4.188	0.708	0.970	-1.547	-0.444	-6.209	-0.294	1.979	3.183	0.077	0.960	-1.219	-1.392	1.263	1.598	-1.492	4.702
editor	0.593	-0.314	0.718	3.158	2.338	2.882	1.344	-0.216	-0.230	6.221	0.508	-4.171	0.911	-0.680	1.169	-1.136	1.263	1.581	1.978	-0.165	3.009	0.658	-3.021	-0.350	-3.224	4.261	-1.536	-5.034	-2.865	-5.809	0.484	-3.318	3.848	-0.159	-2.730	1.231	0.571	3.045	3.661	-3.769	-1.599	-0.786	2.208	2.018	-1.870	-1.768	-2.293	-4.848	1.719	0.118
dedicated	1.201	-3.328	1.530	1.245	0.658	1.033	-2.102	2.085	-0.451	0.677	0.248	1.156	-1.955	1.558	1.271	-1.735	2.908	-0.579	-0.836	-1.929	0.556	1.904	1.971	2.420	1.108	-1.095	-1.830	-1.091	-2.443	-0.856	-2.471	-2.178	1.068	0.143	1.505	-1.897	0.990	3.218	0.539	1.877	-3.724	-5.114	0.400	2.530	3.277	2.547	-3.425	-0.803	-1.929	1.181
magic	4.550	0.410	6.112	3.940	0.663	-0.954	-1.786	-3.746	-0.255	6.238	-3.925	-3.169	-1.801	2.041	-1.935	-4.821	-2.518	2.887	0.959	-1.302	0.063	4.090	3.415	-0.745	-0.860	-2.865	-2.132	3.619	-1.431	-3.026	-1.797	0.098	-0.403	1.386	2.385	0.901	-0.225	0.184	-2.770	-3.044	-2.569	-2.443	0.242	-1.717	1.905	1.499	0.701	-0.101	-3.931	1.066
calls	0.116	1.726	1.612	-0.366	0.649	1.423	0.941	0.846	1.079	-2.817	-3.579	0.970	-1.537	-1.016	-0.141	1.120	-0.360	-1.408	0.806	1.313	-0.306	2.932	0.383	0.762	-2.048	0.295	1.342	1.711	-1.908	-1.710	-1.785	-1.523	-3.171	0.646	-1.040	-2.190	-1.280	-1.233	1.507	-1.960	0.641	-3.890	1.193	-0.358	-2.228	-0.252	2.309	-2.376	-0.571	0.920
girl	3.906	-3.622	3.517	-2.383	-0.624	3.388	5.874	0.910	-1.261	-0.726	-4.379	-1.315	-2.071	-1.264	3.227	-2.332	0.935	6.568	1.207	1.241	-0.199	0.993	0.779	-1.970	-4.449	1.387	-1.333	-1.181	2.366	-0.792	1.245	3.780	-1.777	-3.979	-0.958	5.505	-1.417	1.284	2.305	-0.723	-2.081	-0.004	1.352	-4.510	-3.932	4.318	1.147	4.596	-0.556	-0.874
visible	1.229	0.328	-0.039	-0.567	3.446	-1.740	-3.442	3.625	0.114	-0.353	-2.033	0.154	-1.748	2.638	-1.810	2.138	-1.165	-0.119	0.443	3.764	2.885	0.284	-0.294	5.302	3.884	-4.238	-2.718	0.189	1.542	0.035	1.824	1.065	-0.858	0.220	3.924	0.048	1.213	1.489	1.194	2.751	-1.125	2.014	-0.914	0.013	-1.614	0.890	-1.011	-4.274	0.454	-4.436
ran	-0.101	-1.341	-1.903	0.008	-0.081	-0.140	1.724	1.190	0.279	-1.075	-3.620	-0.488	-1.090	-3.305	1.434	-3.071	3.393	3.574	-0.260	2.131	-1.081	0.630	-0.002	-2.695	-1.546	-1.549	2.521	0.999	1.381	-0.094	1.993	-1.555	-0.373	1.147	1.838	0.594	0.338	-1.725	5.033	-0.631	-1.953	-1.738	2.692	4.381	1.816	0.157	-2.244	-3.509	-3.927	1.466
caesar	0.131	-3.718	-3.459	3.069	5.556	-0.042	5.262	-7.704	1.199	-2.103	1.341	-0.248	-3.256	-3.363	-5.151	-1.815	4.243	-1.486	-0.893	-3.324	-0.651	2.074	3.445	-1.906	-2.283	2.914	1.593	-4.464	1.178	-1.139	0.642	2.175	2.576	-3.289	2.406	-5.724	1.053	1.541	0.751	1.356	2.352	1.410	-2.757	-0.510	1.475	4.623	3.837	-1.276	5.029	0.343
exports	7.938	4.281	-5.817	-2.809	-6.785	5.401	4.432	0.784	0.565	-0.528	-2.247	-0.648	2.971	-0.028	2.072	3.464	3.756	-2.872	0.227	-4.039	-6.300	-7.846	3.690	-0.564	2.532	-3.190	0.239	-0.140	2.192	1.306	0.112	-0.910	2.433	4.182	0.370	1.778	-1.248	-4.427	-2.955	-3.876	3.133	2.774	-5.061	2.551	-2.805	0.719	-1.562	4.582	-0.232	-1.520
intellectual	3.040	0.189	-0.737	2.687	-0.928	-4.668	-0.532	1.814	-0.341	-1.700	5.870	-2.577	0.676	1.736	1.889	-0.156	0.332	-1.659	3.001	-1.139	-3.014	1.247	-0.527	4.757	0.672	-0.081	-2.657	3.905	-3.198	0.279	-0.970	-1.945	5.022	-0.137	-3.370	-0.166	-1.151	3.787	1.308	1.807	-2.525	0.977	-0.400	1.884	3.856	0.565	1.931	1.447	1.951	4.452
thousand	0.020	-1.746	0.333	-0.340	-5.083	2.542	-3.534	-2.137	-1.043	-1.265	-1.696	3.150	1.700	-2.103	-0.958	2.273	3.470	-0.029	-2.019	-1.136	-1.155	1.023	-1.683	-3.126	1.709	-5.514	5.179	0.986	0.563	2.809	-0.449	0.112	-1.227	-2.228	5.477	0.852	0.750	2.123	3.354	-0.212	1.031	-0.517	-2.029	0.106	0.202	3.996	-2.640	-0.602	3.991	0.173
regard	-0.377	-0.226	-1.344	-1.902	-0.685	-1.897	-1.401	-0.601	0.467	-0.217	1.773	-2.288	0.045	0.683	1.514	1.374	-3.358	-4.253	4.155	0.647	-0.149	3.962	0.206	1.473	0.835	-3.339	0.281	1.503	-2.494	0.802	-0.909	-1.225	2.111	-0.450	-0.441	-2.724	-0.966	1.623	3.125	0.987	1.425	-0.302	-0.198	-2.155	1.643	0.648	2.506	-0.407	0.260	-0.962
equations	-4.373	7.286	-1.776	1.331	4.062	-2.115	-4.483	-3.557	-4.067	-2.347	3.931	-5.893	1.747	1.552	-1.071	-1.745	0.771	0.756	-0.242	0.689	2.358	0.592	0.219	-3.467	-5.518	-2.695	3.074	4.775	-1.284	-3.069	5.390	3.844	3.153	0.128	-0.794	2.742	1.701	-3.051	-1.731	-0.087	3.951	1.243	-3.364	-0.581	-8.736	2.431	2.809	-0.655	-1.455	0.851
path	0.199	2.861	3.069	4.480	1.424	-0.218	-0.951	2.184	3.753	-4.184	-0.238	0.191	2.303	-1.464	-2.390	-4.476	-3.754	1.002	0.866	1.919	1.633	0.706	-1.803	1.012	-3.478	-4.765	0.001	2.655	-0.370	-3.602	-3.269	3.430	-1.800	0.640	-0.396	-0.178	-0.665	-2.187	1.251	0.906	0.838	-0.294	0.359	-1.183	-2.364	0.252	-0.708	4.350	-2.677	-0.524
absolute	-0.358	3.295	-1.194	0.505	0.698	0.795	-2.856	0.227	0.766	0.011	4.300	-0.129	3.649	1.305	-3.349	1.969	-2.068	-1.504	6.891	1.541	-3.068	2.240	-0.991	-0.442	-1.622	-2.820	-1.470	3.725	-0.514	-0.982	-0.686	2.294	-0.811	1.802	-1.264	0.490	0.829	0.929	-0.850	3.621	1.129	0.301	0.774	-1.240	2.598	1.984	1.484	-2.109	3.952	-4.094
plot	-2.655	-3.304	6.155	1.332	-0.771	-0.679	4.670	-1.051	-0.596	0.142	-0.522	0.795	-1.782	0.525	0.134	-1.080	1.395	-1.977	-0.737	-0.390	0.485	-0.424	2.934	-0.179	-2.893	-4.074	-0.938	-0.838	-3.273	-5.330	3.502	1.411	-1.756	-2.528	3.854	0.517	2.570	2.067	-2.147	-2.126	0.839	-1.447	3.076	0.509	-1.647	-1.723	5.901	-2.505	0.451	-0.729
suggest	-1.527	-0.383	2.095	-3.862	-2.448	-3.984	-0.528	-0.302	-1.061	1.673	1.109	-1.625	-1.243	3.844	0.080	0.958	-3.185	-4.516	1.314	-0.018	1.766	3.035	-0.140	0.504	-0.380	-2.382	2.663	0.143	3.406	1.558	-0.510	-5.501	0.299	0.095	2.811	-3.691	-2.323	2.176	2.272	2.269	2.407	0.319	-0.137	-1.363	-2.031	-1.260	-0.516	-0.309	1.969	-1.352
